Permutation_Index,Delta_pp
651,-0.11930115213825707
652,0.17339184892604542
653,0.1744018152350855
654,0.18239705205341109
655,0.08305550552235412
656,0.20819041127736895
657,0.06506688996813442
658,0.09837658843962448
659,0.048922038547298805
660,0.1762337511661876
661,0.244274311516811
662,-0.019196829058405664
663,0.2314201286599051
664,0.24120114632115078
665,0.1181431328646225
666,0.14670243686538695
667,0.01555891293003736
668,0.04253759356821077
669,-0.14601946566579882
670,0.21859531749640693
671,0.1814415686196627
672,0.09025942917559238
673,0.22215700573546063
674,-0.027960613873098065
675,0.05060044361880167
676,0.21365825890139006
677,0.35471940623218073
678,0.4105618928482264
679,0.2558107426337133
680,0.006600372432290745
681,0.12285564290358697
682,0.15292042720545534
683,0.05814014351784727
684,0.004617764355252171
685,0.06624723752545053
686,0.18576701986495614
687,0.009340231094001703
688,0.05044662747335123
689,-0.10705686553355429
690,0.1206011174605037
691,0.25545497004405526
692,0.10305137301296549
693,0.0763253877417199
694,0.011494837869344913
695,0.2650505957992112
696,0.032055035385588834
697,0.19425848451355118
698,-0.03151998154680112
699,-0.0028013719486039666
700,-0.03502206413019352
701,0.016818104575339055
702,0.26830150370295325
703,0.0914638146911232
704,0.21383012768661103
705,0.22959962737342227
706,0.0879822270047223
707,0.07417587782934344
708,-0.06645091809844013
709,0.22062483418020545
710,-0.004834009302229041
711,0.22219327103357983
712,-0.022757696976414676
713,0.22953521151645573
714,0.1137211721124744
715,0.2512604407860224
716,0.03677093340766265
717,0.05366277555153721
718,-0.03855279946346733
719,0.110180652426624
720,0.1901068115648481
721,0.22231259049983673
722,0.13298407590419367
723,0.023494301147347803
724,0.0678657046131341
725,0.11214554233111867
726,-0.21781932876641583
727,0.22036916023307146
728,0.13800384031382398
729,0.13540732027485342
730,0.05332978952045826
731,-0.014581097572154318
732,0.21690934038103188
733,-0.028808278743206732
734,0.11628524459405647
735,0.08858938317958548
736,0.2245863978825152
737,0.030126180482740062
738,-0.013841297801598165
739,0.07937585224854893
740,0.2618276449985436
741,0.17195589783774895
742,0.15115093493728826
743,0.1157383970814461
744,0.12763027328421048
745,0.1620128781632899
746,0.23782339866301114
747,0.17321196354507448
748,-0.03914678461269471
749,-0.04634795907265798
750,0.25007442342722397
751,0.0709046815062367
752,-0.015501860096006886
753,-0.0045172738930407755
754,0.08864394051915236
755,0.19917408788873003
756,0.28270125506889815
757,0.02983169834989089
758,0.09757368434467809
759,0.02041296492090866
760,0.09764978735257776
761,-0.004093591858827378
762,0.1227776574294682
763,0.06364493609354038
764,0.14279761085942577
765,0.0025987913611586443
766,0.08211366645894226
767,0.004968413411052426
768,0.08060039707778735
769,0.1366793907391967
770,-0.030456683807447704
771,0.24533292972971407
772,0.26449232314407356
773,0.13826950038085864
774,0.16580332799636857
775,0.34036550487713746
776,-0.0030936220888289935
777,0.09303981950501876
778,0.11407872908306416
779,0.14465432335318404
780,0.012998977581382513
781,0.15304329033926245
782,0.09879970267742677
783,0.06339179414822996
784,0.011791981277511476
785,0.05131740446891317
786,0.018464818542116273
787,0.02356490592447186
788,0.1614535523948777
789,-0.024002430864785915
790,0.12722125855666594
791,0.19214228943459305
792,0.2924434013003767
793,0.3293144309227132
794,0.06244451549326521
795,-0.011799199754380495
796,0.32846342895670655
797,0.003443288365600518
798,0.135042206704426
799,0.1748922921425951
800,0.20095014421881902
801,-0.03392910258754049
802,0.1993705561341751
803,0.2671084489288153
804,0.16230888537846505
805,0.027981830548796157
806,0.17582640088807822
807,0.003154300079870158
808,0.1457066649299923
809,0.1952421635202362
810,0.025917274410715025
811,0.3123612311598504
812,0.2611663378374236
813,0.30053690543721534
814,0.11821684799878836
815,0.2924715232455995
816,-0.02572690652377224
817,0.15481547792101275
818,0.1904938061945834
819,0.1479061671463516
820,0.4227701741268188
821,0.04554308689141404
822,0.15468822615183309
823,0.09100101656511449
824,0.10832200823701794
825,0.23528632263745164
826,0.1724149695359339
827,0.20005365306401696
828,0.1374062738804159
829,0.06572232838600459
830,0.046527790082135506
831,0.212993675892349
832,0.21028692468454463
833,0.21222481012751646
834,0.05095786485619265
835,0.2636837109939275
836,0.05479612416214724
837,0.14733429486373265
838,0.14931216809636283
839,0.025910550923991405
840,0.028575469709506574
841,0.2811701224545124
842,0.34129323179616616
843,0.22246373904180336
844,0.14852376639130532
845,0.1789022412679482
846,0.24427964989372591
847,0.1252701760378663
848,0.023206625970293403
849,0.21376306367847306
850,0.31448875974840595
851,0.07987290927674472
852,0.03130550305009104
853,0.1818442662635405
854,-0.013504561666619758
855,0.09250799725663067
856,0.18032096352055696
857,0.10362556160418424
858,0.10041719114393227
859,0.1832241997941346
860,0.1819115313438223
861,0.08381418229374896
862,0.02937137846097393
863,0.02603089507504739
864,0.10553765265737206
865,0.15785597563912893
866,0.286256011842607
867,0.03941511122146314
868,0.09525017814740866
869,0.18046217103771436
870,0.25418426803658106
871,0.01455445621869082
872,0.11657895371775182
873,0.30335915081740816
874,0.009878589572491145
875,-0.01363506162234433
876,0.043423191693252185
877,0.28322356501207113
878,0.27347195548427716
879,0.09471393461771507
880,-0.19998329609082505
881,-0.04509191304687436
882,0.3582142898976832
883,0.04034111818643979
884,-0.05252439873312878
885,0.16936678991653414
886,0.2742730221200808
887,-0.10307496848460342
888,0.029377176838533796
889,0.11980851342200063
890,0.3377916686608143
891,0.16543960447989076
892,-0.015729408549122574
893,0.15732892699270412
894,0.1537923320910896
895,0.1771997870375819
896,-0.03181954789489381
897,-0.13511160978608683
898,0.17609485560678098
899,0.12247713431298696
900,0.04233398041645943
901,0.20256591239393587
902,0.016943639765009885
903,0.007847554675452766
904,0.09731211691670402
905,0.14424001167552877
906,0.03418046732876308
907,0.14359280282275683
908,-0.1977721998763341
909,0.22833051672844373
910,0.29360915143010047
911,0.1413116999577052
912,0.06108930784956036
913,0.11205426388314109
914,0.15649925214685595
915,0.030159290080368235
916,0.005796865313794242
917,0.017451430291954423
918,0.24834128276219977
919,-0.05455219111052366
920,0.04903783728727007
921,0.28147533604787933
922,0.03500958053915676
923,0.14085487275010758
924,0.16433011228334185
925,0.17533975226374265
926,0.019041756866386428
927,0.15298142483219354
928,0.08145890037394342
929,0.25805101907822436
930,0.32865061380161176
931,0.18172916945934214
932,0.05729812182292838
933,0.03255070135943201
934,0.11441532167639815
935,0.2553326239233478
936,0.1671264402870607
937,0.23191990453575234
938,-0.03543524103960128
939,0.03057235310215782
940,0.05609260091019967
941,0.3767565408539823
942,0.15767014107888408
943,0.04702414199047522
944,-0.10295159759090697
945,0.04789903769753774
946,0.08243421416239925
947,0.305533740136495
948,0.3564213955484546
949,0.11712708621133384
950,0.321678365066984
951,-0.020264719400701556
952,0.16574882830209542
953,0.33690562085376025
954,0.04667821950451157
955,0.08232455164005945
956,0.15660978416543558
957,0.3162624868168342
958,0.18118653110678157
959,0.12307283627236805
960,0.2258424704829385
961,-0.0213297344498277
962,0.14664681009866845
963,0.21651957630133678
964,0.0014754604501092047
965,0.060376028377802544
966,0.12535134952252786
967,-3.068253572238028e-05
968,0.07218852569117837
969,0.1706809813104237
970,-0.10122510864233772
971,-0.05606794785075631
972,0.17468890698066586
973,0.12618663224744373
974,0.17614557124327807
975,0.29299399653418456
976,-0.03888685219588578
977,0.20408367151872245
978,0.1974580043812787
979,0.1841353020789781
980,0.09843967585464203
981,-0.008795431886750305
982,0.04004704325296076
983,0.24719154250693087
984,0.14112286690708287
985,0.10326967991512578
986,-0.03231910152349769
987,0.19422677359410687
988,0.1548572493096423
989,0.29294035293405163
990,0.03280999241467523
991,0.32081325371111186
992,0.1328136166195602
993,0.27843232366312703
994,0.09079589189652176
995,0.14290133913297062
996,0.12632323377030769
997,0.002073447499131159
998,0.15112265399653857
999,0.1268012933769172
